name,region,address_full,lat,lon,contentid,image_url,tags,menu,open_time,rest_date,parking,reservation,packaging
자매갈비전골,전주시,전북특별자치도,35.8198804174,127.153461153,2870801,,"관광,음식점",,,,,,
장수버섯마을,전주시,전북특별자치도,35.8181939964,127.1245443265,2870773,,"관광,음식점",,,,,,
전라도음식이야기,전주시,전북특별자치도,35.8329626008,127.1729146352,2840571,,"관광,음식점",,,,,,
전라회관,전주시,전북특별자치도,35.8005905727,127.1320274536,133601,,"관광,음식점",,,,,,
전주밥상다잡수소,전주시,전북특별자치도,35.838425096,127.1284601152,2930181,,"관광,음식점",,,,,,
정인가든,전주시,전북특별자치도,35.8433990583,127.1012707394,2870741,,"관광,음식점",,,,,,
조점례남문피순대,전주시,전북특별자치도,35.8126227999,127.147167459,2759619,,"관광,음식점",,,,,,
족보설렁탕,전주시,전북특별자치도,35.8495431138,127.1191856502,2870723,,"관광,음식점",,,,,,
중본이쟁반짜장,전주시,전북특별자치도,35.8261711273,127.1395511153,2687852,,"관광,음식점",,,,,,
진가진설렁탕,전주시,전북특별자치도,35.8698244256,127.1356947603,2870691,,"관광,음식점",,,,,,
진미반점,전주시,전북특별자치도,35.8433943206,127.1483970995,2870672,,"관광,음식점",,,,,,
진미반점,전주시,전북특별자치도,35.8165556212,127.1433788036,3444028,,"관광,음식점",,,,,,
차경,전주시,전북특별자치도,35.8167446141,127.1506670394,3343586,,"관광,음식점",,,,,,
차오프라야 전주혁신도시본점,전주시,전북특별자치도,35.8432234421,127.0645129064,2891369,,"관광,음식점",,,,,,
차이킹,전주시,전북특별자치도,35.8156105885,127.103260177,2687854,,"관광,음식점",,,,,,
참예우명품프라자 도청점,전주시,전북특별자치도,35.8187602397,127.1038128233,2891371,,"관광,음식점",,,,,,
참치일번가 중화산본점,전주시,전북특별자치도,35.8240265757,127.1193251939,2899114,,"관광,음식점",,,,,,
청학동버섯전골,전주시,전북특별자치도,35.81946047,127.1216917694,2899121,,"관광,음식점",,,,,,
카페 리보키,전주시,전북특별자치도,35.7259209227,127.1111145926,2855371,,"관광,음식점",,,,,,
카페 한올,전주시,전북특별자치도,35.850745812,127.1224603274,3353867,,"관광,음식점",,,,,,
태조밥상,전주시,전북특별자치도,35.8140727026,127.1510448536,2938673,,"관광,음식점",,,,,,
태평집,전주시,전북특별자치도,35.8357644203,127.1360845063,2870448,,"관광,음식점",,,,,,
하와이안레시피,전주시,전북특별자치도,35.8116757691,127.1519587239,3526562,,"관광,음식점",,,,,,
학래촌,전주시,전북특별자치도,35.7336118755,127.1203663476,2851319,,"관광,음식점",,,,,,
한국관 본점,전주시,전북특별자치도,35.8391278133,127.1295822194,2840840,,"관광,음식점",,,,,,
한국집,전주시,전북특별자치도,35.8165251532,127.1482367059,133228,,"관광,음식점",,,,,,
한울밥상,전주시,전북특별자치도,35.8187611269,127.1549888242,2840189,,"관광,음식점",,,,,,
향뚝짬뽕,전주시,전북특별자치도,35.8780016464,127.1572231843,2855387,,"관광,음식점",,,,,,
향수원,전주시,전북특별자치도,35.9576784629,127.1445749947,2837349,,"관광,음식점",,,,,,
헤이그라운드,전주시,전북특별자치도,35.7165152364,127.0415765757,2782927,,"관광,음식점",,,,,,
헤일로92,전주시,전북특별자치도,35.6969744114,127.1226615405,2902288,,"관광,음식점",,,,,,
현대옥 본점,전주시,전북특별자치도,35.8197825769,127.1171699413,2778475,,"관광,음식점",,,,,,
호남각,전주시,전북특별자치도,35.8653106743,127.1140356959,2840235,,"관광,음식점",,,,,,
