id,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,국토정중앙천문대야영장,강원특별자치도 양구군 국토정중앙면 국토정중앙로 126,,38.0689818427,128.0291661314,2753015,"레포츠,레포츠",,[]
,국화지낚시터,인천광역시 강화군 강화읍 국화길 51,,37.747374113,126.4680820355,1615657,"레포츠,레포츠",,[]
,군산 패러글라이딩 스쿨,전북특별자치도 군산시 성산면 마동1길 5-22,,35.9960539486,126.7830146046,3025742,"레포츠,레포츠",,[]
,군산컨트리클럽,전북특별자치도 군산시 옥구읍 남군산로 1685,,35.8972770194,126.6606864273,776717,"레포츠,레포츠",,[]
,군위 솔밭야영장,대구광역시 군위군 원효길 59-1,,36.047090019,128.6609602738,2909760,"레포츠,레포츠",,[]
,군위오펠GC,대구광역시 군위군 산성면 부흥로 227,,36.1125412686,128.6793845789,2770774,"레포츠,레포츠",,[]
,군위전투전승기념공원 캠핑장,대구광역시 군위군 삼국유사면 동부로 81,,36.1106566776,128.7494895538,2792285,"레포츠,레포츠",,[]
,군자낚시터,경기도 시흥시 시흥대로 216-18 (군자동),,37.3597418832,126.8079395797,2783661,"레포츠,레포츠",,[]
,군파크루지,경상북도 청도군 화양읍 삼신리,,35.6881429625,128.7265256426,2826337,"레포츠,레포츠",,[]
,굴전여가캠핑장,전라남도 여수시 돌산읍 돌산로 3017-15,,34.6924349035,127.7650168484,2727342,"레포츠,레포츠",,[]
,굼벵이캠핑농원,충청남도 태안군 이원면 꾸지나무길 103-10,,36.9365597108,126.2939200483,2727337,"레포츠,레포츠",,[]
,굿뜨래웰빙마을,충청남도 부여군 부여읍 가탑로 75,,36.2756162041,126.9305773912,2749618,"레포츠,레포츠",,[]
,궁농오토캠핑장,경상남도 거제시 장목면 거제북로 2633-16,,35.0007003615,128.7028381133,2732136,"레포츠,레포츠",,[]
,궁지골 농원,전라남도 영광군 묘량면 밀재로7길 140,,35.2087507337,126.5580184901,2749626,"레포츠,레포츠",,[]
,궁평항피싱피어,경기도 화성시 서신면 궁평항로 1069-12,,37.1168317283,126.6836964596,2782600,"레포츠,레포츠",,[]
,귀덕바다투명카약,제주특별자치도 제주시 한림읍 귀덕9길 4,,33.4433301386,126.2911918418,3066943,"레포츠,레포츠",,[]
,귤빛캠핑장,제주특별자치도 제주시 조천읍 함와로 428,,33.5039628424,126.6738044342,2734909,"레포츠,레포츠",,[]
,귤암리캠핑장,강원특별자치도 정선군 정선읍 아랫만지산길 8,,37.335855634,128.6116272377,2763470,"레포츠,레포츠",,[]
,그날카라반,전북특별자치도 무주군 내배방길 15-31,,35.9115055841,127.7548747323,2749644,"레포츠,레포츠",,[]
,그라티아글램핑,경기도 가평군 가평읍 태봉두밀로 421-24,,37.8153284161,127.4547843444,2726703,"레포츠,레포츠",,[]
,그랑블루 글램핑야영장,강원특별자치도 양양군 강현면 동해대로 3273-5,,38.1313276111,128.6205771254,2754435,"레포츠,레포츠",,[]
,그랑프리승마파크,전라남도 담양군 고서면 광산길 43-7,,35.2113991335,126.9761369525,1751137,"레포츠,레포츠",,[]
,그랜드CC,충청북도 청주시 청원구 오창읍 꽃화산길 51-20,,36.7220091028,127.3833330064,2769560,"레포츠,레포츠",,[]
,그랜드스키타운,전북특별자치도 무주군 설천면 만선로 74-1,,35.906586704,127.7551803934,507746,"레포츠,레포츠",,[]
,그랜드컨트리클럽,충청북도 청주시 청원구 오창읍 꽃화산길 51-20,,36.7221646301,127.3827441662,131573,"레포츠,레포츠",,[]
,그랜드하얏트 서울 아이스링크,서울특별시 용산구 소월로 322 (한남동),,37.5404826034,126.9968784173,131519,"레포츠,레포츠",,[]
,그레이스CC,경상북도 청도군 이서면 서녁길 91,,35.6642636516,128.6477776634,2770759,"레포츠,레포츠",,[]
,그레이스글램핑,강원특별자치도 춘천시 남산면 북한강변길 888,,37.8280075815,127.6097531904,2792314,"레포츠,레포츠",,[]
,그루터기캠핑장,강원특별자치도 양양군 서면 구룡령로 1694,,37.9551625876,128.5090149157,2754446,"레포츠,레포츠",,[]
,그리심 글램핑장,충청남도 공주시 어물길 395,,36.5891979467,127.1478078106,2908823,"레포츠,레포츠",,[]
,그린스톤캠핑장,경상북도 문경시 가은읍 완장길 103-63,,36.6830132362,127.9776391505,2727250,"레포츠,레포츠",,[]
,그린애캠핑장,강원특별자치도 원주시 칠봉로 604-5,,37.4407716481,127.8931360731,2908636,"레포츠,레포츠",,[]
,그린앤블루,경상남도 밀양시 고례로 805-25,,35.4894967648,128.9231972431,2909359,"레포츠,레포츠",,[]
,그린오토캠핑장,경상북도 포항시 남구 호미곶면 호미로 1178,,36.0613778846,129.5739712369,2727441,"레포츠,레포츠",,[]
,그린필로우,강원특별자치도 홍천군 마리소리길 182,,37.7361024672,128.2488756918,2909271,"레포츠,레포츠",,[]
,그린하우스캠핑장,경상북도 경주시 산내면 대현길 92,,35.7234952712,129.0653560463,2726711,"레포츠,레포츠",,[]
,그린힐 컨트리클럽,경기도 광주시 곤지암읍 내선길 176,,37.3595779823,127.4247252493,577646,"레포츠,레포츠",,[]
,그림나래 힐링캠프,충청남도 태안군 근흥면 궁틀길 62-51,,36.7187257012,126.2449635855,2749669,"레포츠,레포츠",,[]
,그림책동화마을품캠핑장,경기도 동두천시 삼육사로 1366 (탑동동),,37.8897521293,127.0990368783,2745716,"레포츠,레포츠",,[]
,그자리야영장,강원특별자치도 홍천군 노일로 478,,37.6949501596,127.7238439558,2909303,"레포츠,레포츠",,[]
,글램바오캠핑장,경기도 가평군 가평읍 북한강변로 518,,37.7726043296,127.5361531841,2752914,"레포츠,레포츠",,[]
,글램비글램핑,경기도 화성시 서신면 해안길 64,,37.1698246214,126.6282500464,2734911,"레포츠,레포츠",,[]
,글램인스타,강원특별자치도 정선군 고한읍 고토일길 210-15,,37.218593306,128.8585252972,2912319,"레포츠,레포츠",,[]
,글램조이,인천광역시 강화군 해안서로 689,,37.6888351221,126.3898602814,2847197,"레포츠,레포츠",,[]
,글램킹 글램핑,전라남도 함평군 함평읍 장년길 40,,35.0942317798,126.4768840574,2737326,"레포츠,레포츠",,[]
,글램파크 글램핑,경기도 포천시 이동면 화동로 1925-47,,38.0190391289,127.3645366043,2753065,"레포츠,레포츠",,[]
,글램핑 앤 카라반 (포항),경상북도 포항시 남구 호미곶면 구만길 64,,36.0794891942,129.5463147992,2749680,"레포츠,레포츠",,[]
,글램핑로망,대구광역시 달성군 옥포로111길 85-6 무릉도원관광농원,,35.7411354827,128.4942168233,2908431,"레포츠,레포츠",,[]
,글램핑스테이션,충청북도 괴산군 연풍면 연풍로 815,,36.7817264352,127.9514386999,2753092,"레포츠,레포츠",,[]
,글램핑스토리,경상남도 합천군 가야면 구미가천로 345-1,,35.7492744022,128.0878357616,2749699,"레포츠,레포츠",,[]
,글램핑앤카라반,경기도 양평군 단월면 단월로 600,,37.5860508287,127.6777429965,2749709,"레포츠,레포츠",,[]
,글램핑클럽레스피아,강원특별자치도 홍천군 북방면 구룡밭길 24-30,,37.6856901952,127.7277133213,2755019,"레포츠,레포츠",,[]
,글램핑클럽레스피아 in 태안,충청남도 태안군 소원면 구름포길 117,,36.8355800817,126.1526883231,2796881,"레포츠,레포츠",,[]
,글램핑클럽레스피아 in포천백운계곡,경기도 포천시 이동면 도평리,,38.0603541828,127.3878526982,3011312,"레포츠,레포츠",,[]
,글램핑포엠,경상북도 청도군 능소화길 6,,35.6380537253,128.8527159611,2909175,"레포츠,레포츠",,[]
,글렌252,경기도 양평군 양동면 황거길 135,,37.4566834008,127.7273200506,2792601,"레포츠,레포츠",,[]
,글렌로스 골프클럽,경기도 용인시 처인구 포곡읍 에버랜드로562번길 69,,37.294517301,127.1857543098,780311,"레포츠,레포츠",,[]
,글로리아 야영장,충청남도 홍성군 서부면 서부서길554번길 70,,36.5793566901,126.4682915039,2792167,"레포츠,레포츠",,[]
,금강 둘레길,충청북도 영동군 양산면,,36.1347175648,127.6705317424,2746562,"레포츠,레포츠",,[]
,금강뷰,충청남도 금산군 낙안길 107-13,,36.1151209723,127.5806486078,2908719,"레포츠,레포츠",,[]
,금강송 체험 야영장,경상북도 울진군 금강송면 십이령로 1105,,37.0105240159,129.2124388795,2749715,"레포츠,레포츠",,[]
,금강자연휴양림캠핑장,세종특별자치시 금남면 산림박물관길 110,,36.4364197939,127.2352513289,2749716,"레포츠,레포츠",,[]
,금계캠핑장,충청남도 공주시 문금길 86,,36.6376533756,126.9836212651,2908813,"레포츠,레포츠",,[]
,금곡낚시터,경기도 파주시 법원읍 술이홀로1372번길 347,,37.8926397264,126.8926390188,2764900,"레포츠,레포츠",,[]
,금관숲야영장,충청북도 청주시 상당구 미원면 운암계원로 628,,36.6206102409,127.7257217763,2727329,"레포츠,레포츠",,[]
,금능해수욕장 야영장,제주특별자치도 제주시 한림읍 금능리,,33.3913100306,126.2360672447,2907715,"레포츠,레포츠",,[]
,금다래캠핑장,경기도 가평군 북면 화악산로 1087-24,,37.9501225126,127.533748181,2740102,"레포츠,레포츠",,[]
,금당산 맨발로,광주광역시 서구 풍암동,,35.1166389141,126.8889137074,3441364,"레포츠,레포츠",,[]
,금대 에코힐링 캠핑장,강원특별자치도 원주시 판부면 영원산성길 372,,37.2933993402,128.0183263014,2033279,"레포츠,레포츠",,[]
,금대자동차야영장,강원특별자치도 원주시 판부면 영원산성길 372,,37.2934659986,128.0182985243,2734906,"레포츠,레포츠",,[]
,금동산야,경기도 포천시 신북면 상아골길 55,,37.9395746249,127.1281022206,2749767,"레포츠,레포츠",,[]
,금물산하늘소캠프,경기도 양평군 청운면 삼백골길 45,,37.5499154461,127.7908754655,2734920,"레포츠,레포츠",,[]
,금방아 민박캠핑장,강원특별자치도 영월군 무릉도원면 무릉법흥로 516,,37.3179121542,128.2603760066,2757116,"레포츠,레포츠",,[]
,금빛수로보트하우스,경기도 김포시 장기동,,37.6435565664,126.6765741878,3007490,"레포츠,레포츠",,[]
,금산국민여가오토캠핑장,충청남도 금산군 제원면 닥실길 16,,36.1051052351,127.5686971651,2727222,"레포츠,레포츠",,[]
,금산만악리수목원 오토캠핑장,충청남도 금산군 초미동길 138-10,,36.1547916808,127.4372686479,2908747,"레포츠,레포츠",,[]
,금산인삼골오토캠핑장,충청남도 금산군 제원면 달고개길 124,,36.0878269823,127.5874542954,2727226,"레포츠,레포츠",,[]
,금산청소년수련원,충청남도 금산군 제원면 용화로 343,,36.0957790254,127.5971032217,3067893,"레포츠,레포츠",,[]
,금수문화공원 야영장,경상북도 성주군 금수면 무학3길 64,,35.9304290812,128.0999797538,2749785,"레포츠,레포츠",,[]
,금오도 비렁길,전라남도 여수시 남면 용머리길,,34.5371985513,127.7111643607,2483594,"레포츠,레포츠",,[]
,금오랜드 사계절썰매장,경상북도 구미시 금오산로 341,,36.1132455951,128.3165472009,131017,"레포츠,레포츠",,[]
,금오랜드 실내아이스링크장,경상북도 구미시 금오산로 341 금오랜드,,36.1130678186,128.3155056314,250478,"레포츠,레포츠",,[]
,금오산랜드,경상남도 하동군 진교면 구고속도로 374-30,,35.016636353,127.8617139609,3058607,"레포츠,레포츠",,[]
,금오산야영장,경상북도 구미시 금오산상가길 12 (남통동),,36.1108235963,128.3137086304,3029654,"레포츠,레포츠",,[]
,금원수목원수영장,경기도 광주시 남종면 태허정로 389,,37.4784254589,127.2793239339,3082256,"레포츠,레포츠",,[]
,금은모래캠핑장,경기도 여주시 강변유원지길 105 (연양동),,37.2933622985,127.6673579734,2734822,"레포츠,레포츠",,[]
,금이낚시터,경기도 시흥시 금이진말길 159 (금이동),,37.3991460277,126.829508741,2751249,"레포츠,레포츠",,[]
,금진방파제,강원특별자치도 강릉시 옥계면 금진리,,37.6504723123,129.0524725126,131272,"레포츠,레포츠",,[]
,금천낚시터,강원특별자치도 태백시 금천길 159,,37.0939352562,128.9953529312,2702249,"레포츠,레포츠",,[]
,금촌청소년문화의집,경기도 파주시 시민회관길 40,,37.7586144499,126.7801281391,752301,"레포츠,레포츠",,[]
,금호강 오토캠핑장,대구광역시 북구 검단동 458-4번지,,35.9186842139,128.6115682298,2718709,"레포츠,레포츠",,[]
,기산골캠핑장,경기도 양주시 백석읍 기산로 413,,37.7765762612,126.9359328224,2727179,"레포츠,레포츠",,[]
,기차마을레일바이크,전라남도 곡성군 오곡면 기차마을로 232,,35.2776556637,127.3082114814,2784734,"레포츠,레포츠",,[]
,기흥CC,경기도 화성시 풀무골로106번길 244,,37.191464633,127.1466024194,2747178,"레포츠,레포츠",,[]
,기흥컨트리클럽,경기도 화성시 동탄면 풀무골로106번길 244,,37.1914118485,127.1458941519,131416,"레포츠,레포츠",,[]
,길명낚시공원,경기도 포천시 일동면 영일로 316,,37.9474011145,127.2596649597,2752678,"레포츠,레포츠",,[]
,길상낚시터,인천광역시 강화군 길상면 초지로 453,,37.6245528757,126.4996186818,2755854,"레포츠,레포츠",,[]
,길안다슬기캠프,경상북도 안동시 길안면 웃장터길 80,,36.4549620001,128.898374855,2753106,"레포츠,레포츠",,[]
,길정 낚시터,인천광역시 강화군 양도면 고려왕릉로 209,,37.6638171566,126.4661845393,2757130,"레포츠,레포츠",,[]
,길캠프,강원특별자치도 영월군 무릉도원면 황정길 29,,37.3030146559,128.1541193431,2757124,"레포츠,레포츠",,[]
,김녕요트투어,제주특별자치도 제주시 구좌읍 구좌해안로 229-16,,33.5582634073,126.7371893521,1064572,"레포츠,레포츠",,[]
,김삿갓 계곡 캠핑장,강원특별자치도 영월군 김삿갓면 김삿갓로 216-30,,37.0793127576,128.602694004,2757126,"레포츠,레포츠",,[]
,김삿갓삿갓 쉼터,강원특별자치도 영월군 강변로 1390,,37.1138907361,128.5298356163,2908375,"레포츠,레포츠",,[]
,김삿갓휴게소 체험 캠핑장,강원특별자치도 영월군 김삿갓면 영월동로 2134,,37.1215191374,128.6089394187,2757149,"레포츠,레포츠",,[]
,김수녕양궁장,충청북도 청주시 상당구 1순환로1514번길 89 (용정동),,36.6271364406,127.5258311713,3034941,"레포츠,레포츠",,[]
,김제모악산캠핑파크,전북특별자치도 김제시 금산면 금산리 79-9,,35.7160569961,127.0439791521,2724409,"레포츠,레포츠",,[]
,김천맑은계곡 오토캠핑장,경상북도 김천시 대야길 307,,36.0192823782,127.9185600671,2909644,"레포츠,레포츠",,[]
,김천부항댐 산내들오토캠핑장,경상북도 김천시 지례면 부항댐길 50,,35.9780109743,128.0118862532,2371230,"레포츠,레포츠",,[]
,김천시 사계절썰매장,경상북도 김천시 대항면 운수리,,36.1198448285,128.0109213376,3115101,"레포츠,레포츠",,[]
,김천실내테니스장&김천오토캠핑장,경상북도 김천시 초곡길 287-97,,36.1410260153,128.1781670249,2909565,"레포츠,레포츠",,[]
,김천포도CC,경상북도 김천시 구성면 남김천대로 2532,,36.0421433855,128.0567194108,2758271,"레포츠,레포츠",,[]
,김포 SEASIDE 컨트리클럽,경기도 김포시 월곶면 김포대로2801번길 219,,37.7100518536,126.5341520243,131336,"레포츠,레포츠",,[]
,김포사계절썰매장,경기도 김포시 월곶면 용강로13번길 38,,37.7209509632,126.5556803032,131795,"레포츠,레포츠",,[]
,김포시청소년수련원,경기도 김포시 월곶면 용강로13번길 38,,37.7207870316,126.5521834056,131696,"레포츠,레포츠",,[]
,김포조각공원사계절썰매장,경기도 김포시 월곶면 용강로13번길 38,,37.7209509632,126.5556803032,2736378,"레포츠,레포츠",,[]
,김포캠핑파크,경기도 김포시 월곶면 용강로 325,,37.7472812758,126.5585126392,2734826,"레포츠,레포츠",,[]
,김포한강오토캠핑장,경기도 김포시 하성면 월하로912번길 64,,37.7033936573,126.6549772606,2734831,"레포츠,레포츠",,[]
,김해가야테마파크눈썰매장,경상남도 김해시 가야테마길 161 (어방동),,35.2522311829,128.8920398207,3075672,"레포츠,레포츠",,[]
,김해생림오토캠핑장,경상남도 김해시 생림면 금곡로382번길 39,,35.3659836152,128.8125825367,2727255,"레포츠,레포츠",,[]
,김해승마클럽,경상남도 김해시 화목로 264-53 (화목동),,35.1812108797,128.8652496482,3060326,"레포츠,레포츠",,[]
,김해카라반르몽드,경상남도 김해시 가야테마길 161,,35.2516757215,128.8937757956,2377274,"레포츠,레포츠",,[]
,깃대캠핑장,충청북도 보은군 마로면 세중기대로 261-128,,36.3994453425,127.8060540742,2749912,"레포츠,레포츠",,[]
,깊은골캠핑장,전북특별자치도 무주군 설천면 구천동로 1284-6,,35.9262179048,127.7606682656,2727286,"레포츠,레포츠",,[]
,깊이울관광농원,경기도 포천시 신북면 깊이울로 141,,37.9237801057,127.1753344699,2737955,"레포츠,레포츠",,[]
,깊이울달빛캠핑장,경기도 포천시 신북면 깊이울로 200,,37.9217024541,127.1689740009,2749921,"레포츠,레포츠",,[]
,까치양어장,경기도 시흥시 수인로2107번길 146 (조남동),,37.3674559154,126.8664229326,2747730,"레포츠,레포츠",,[]
,꽃길글램핑,경상남도 산청군 금서면 왕등재로 160,,35.3973372674,127.8240573222,2907756,"레포츠,레포츠",,[]
,꽃내라팜,강원특별자치도 고성군 간성읍 꽃내마루길 75,,38.349370682,128.4272240119,2753110,"레포츠,레포츠",,[]
,꽃주렁나무주렁캠핑장,경기도 용인시 처인구 이동읍 경기동로1024번길 46,,37.114471876,127.2091655782,2754447,"레포츠,레포츠",,[]
,꽃지안면도레포츠,충청남도 태안군 안면읍 꽃지해안로 412,,36.5028549221,126.3373969954,2769838,"레포츠,레포츠",,[]
,꽃지카트장,충청남도 태안군 안면읍 꽃지1길 197,,36.503166015,126.3384330048,3057022,"레포츠,레포츠",,[]
,꾸러기캠핑장,경상남도 진주시 금곡면 검암길 31,,35.1155170245,128.1823916169,2749947,"레포츠,레포츠",,[]
,꿈꾸는 캠핑장,전라남도 곡성군 고달면 고산로 325,,35.2927327394,127.3661448688,2022673,"레포츠,레포츠",,[]
,꿈꾸는계곡 야영장,강원특별자치도 양양군 현북면 어성전길 389,,37.9329711347,128.674122878,2744430,"레포츠,레포츠",,[]
,꿈꾸는농부오토캠핑장,대전광역시 동구 산내로 716,,36.2358773991,127.4671443494,2749952,"레포츠,레포츠",,[]
,꿈꾸는시계,충청남도 논산시 벌곡면 수락로443번길 47-2,,36.1877380619,127.2880199718,2749964,"레포츠,레포츠",,[]
,꿈꾸는캠핑장,경상남도 합천군 봉산면 서부로 4326,,35.6254848175,128.0423042332,2728538,"레포츠,레포츠",,[]
,꿈애오토캠핑장,경상북도 칠곡군 왜관읍 봉계1길 6,,35.9986278062,128.4541993302,2728544,"레포츠,레포츠",,[]
,꿈에그린캠핑장,경기도 포천시 이동면 화동로1870번길 31,,38.0139287338,127.3710056078,2732133,"레포츠,레포츠",,[]
,꿈엔들캠핑장,강원특별자치도 영월군 무릉도원면 무릉법흥로 968-12,,37.3429013262,128.2809706378,2749989,"레포츠,레포츠",,[]
,꿈의대화캠핑장,강원특별자치도 평창군 대화면 해뜰마을길 49-6,,37.5020945122,128.4514977642,2749997,"레포츠,레포츠",,[]
,나드리캠핑장,충청북도 옥천군 청성면 삼남2길 6,,36.2923314003,127.7407739591,2750009,"레포츠,레포츠",,[]
,나린오토캠핑장,경기도 연천군 미산면 어삼로 391-81,,38.0186847758,126.9720114465,2734842,"레포츠,레포츠",,[]
,나무새캠핑장,경기도 포천시 신북면 간자동길 138-74,,37.9716712915,127.1506769993,2728539,"레포츠,레포츠",,[]
,나무야나무야캠핑장,충청북도 괴산군 유상길 85 하프타임스쿨2막학교,,36.7789494294,127.9761226792,2908089,"레포츠,레포츠",,[]
,나인힐스,경기도 용인시 처인구 원삼면 보개원삼로1372번길 41,,37.1177955847,127.3132338541,2726699,"레포츠,레포츠",,[]
,나조스트,강원특별자치도 영월군 김삿갓면 김삿갓로 638,,37.1094759905,128.6043707397,2734825,"레포츠,레포츠",,[]
,나주 죽산보 오토캠핑장,전라남도 나주시 우정로 10,,35.0247530385,126.7818948936,2791956,"레포츠,레포츠",,[]
,나주글램핑어스,전라남도 나주시 경현길 65,,35.0366087503,126.7051486053,2750018,"레포츠,레포츠",,[]
,나진피서지,전라남도 여수시 화양면 나진리,,34.702136794,127.6157185442,2752374,"레포츠,레포츠",,[]
,낙동강 위더스 럭셔리글램핑,경상남도 창녕군 박진로 627,,35.4253889349,128.4047083038,2909661,"레포츠,레포츠",,[]
,낙동강레포츠밸리강변오토캠핑장,대구광역시 달성군 구지면 구지서로 199,,35.6728770044,128.3678575964,2750032,"레포츠,레포츠",,[]
,낙화담협동조합,경상북도 칠곡군 지천면 지천로 395-70,,35.9717869769,128.4852001181,3510366,"레포츠,레포츠",,[]
,난지캠핑장,서울특별시 마포구 한강난지로 28 (상암동),,37.5702380314,126.8726055709,2750941,"레포츠,레포츠",,[]
,난지한강공원 익스트림장,서울특별시 마포구 한강난지로 162 (상암동),,37.5630252055,126.8851546298,1029885,"레포츠,레포츠",,[]
,난지한강공원물놀이장,서울특별시 마포구 한강난지로 162 (상암동),,37.5630252055,126.8851546298,3057076,"레포츠,레포츠",,[]
,남강캠프,강원특별자치도 영월군 무릉도원면 무릉법흥로 1050-16,,37.3503837776,128.2800010589,2734828,"레포츠,레포츠",,[]
,남동25시야구센터,인천광역시 남동구 경신로60번길 22 (수산동),,37.4433529672,126.7270668402,3430135,"레포츠,레포츠",,[]
,남부CC,경기도 용인시 기흥구 사은로 163 (보라동),,37.2570427615,127.1245248045,2742125,"레포츠,레포츠",,[]
,남부골프연습장,경기도 용인시 기흥구 민속촌로 95,,37.261600399,127.1151394164,577266,"레포츠,레포츠",,[]
,남산국치길,서울특별시 중구 주자동,,37.5605523511,126.9889146857,2778449,"레포츠,레포츠",,[]
,남서울컨트리클럽,경기도 성남시 분당구 판교백현로 161 (백현동),,37.3819358701,127.0823306773,130985,"레포츠,레포츠",,[]
,남선공원 스케이트장,대전광역시 서구 남선로 66 (탄방동),,36.3484244318,127.3988001827,3079868,"레포츠,레포츠",,[]
,남수원컨트리클럽,경기도 화성시 황계남길 21-10,,37.2144344985,127.0080004513,131559,"레포츠,레포츠",,[]
,남애스쿠버리조트,강원특별자치도 양양군 현남면 매바위길 77,,37.941561231,128.7874401442,3038535,"레포츠,레포츠",,[]
,남양주별내빙상장,경기도 남양주시 덕송3로 76 (별내동),,37.673727533,127.1126029667,3013742,"레포츠,레포츠",,[]
,남양주컨트리클럽,경기도 남양주시 오남읍 진건오남로 516-31,,37.6790454598,127.2161989273,1030473,"레포츠,레포츠",,[]
,남여주GC(남여주골프클럽),경기도 여주시 가여로 532 (하거동),,37.22829692,127.630621492,2764887,"레포츠,레포츠",,[]
,남원 백두대간 에코롯지,전북특별자치도 남원시 운봉읍 주촌리,,35.397367826,127.5079490882,3040467,"레포츠,레포츠",,[]
,남원백두대간힐링캠핑장,전북특별자치도 남원시 운봉읍 행정공안길 299,,35.3954019559,127.5408934534,2750050,"레포츠,레포츠",,[]
,남원워터월드수상스키장,전북특별자치도 남원시 주생면 도산리 산24-3,,35.3798437324,127.2859969298,2787407,"레포츠,레포츠",,[]
,남이섬베스트캠핑장,경기도 가평군 가평읍 북한강변로 517-8,,37.7721599192,127.5352032838,2754454,"레포츠,레포츠",,[]
,남작골 농촌체험휴양마을 야영장,경상북도 성주군 보월로 8-23,,35.8035604451,128.2703209521,2909328,"레포츠,레포츠",,[]
,남전낚시터,경기도 화성시 비봉면 남이로132번길 79-13,,37.2386036246,126.8348071655,2747371,"레포츠,레포츠",,[]
,남지개비리길,경상남도 창녕군 남지읍 용산리 160-2,,35.3946013859,128.4405698794,2746543,"레포츠,레포츠",,[]
,남창낚시터(남창지),충청남도 천안시 서북구 성거읍 보명사길 62,,36.8612592247,127.1984346924,2758134,"레포츠,레포츠",,[]
,남천야영장,충청북도 단양군 영춘면 남천4길 33,,37.0458009007,128.506706359,2734847,"레포츠,레포츠",,[]
,남촌CC,경기도 광주시 곤지암읍 부항길 135-38,,37.3527063364,127.4126793148,2750699,"레포츠,레포츠",,[]
,남파랑길(부산),부산광역시 남구 용호동,,35.1003385361,129.1212267969,2872199,"레포츠,레포츠",,[]
,남한강,충청북도 충주시 엄정면 목계리,,37.0753497633,127.8836197407,131293,"레포츠,레포츠",,[]
,남한강 래프팅(단양),충청북도 단양군 영춘면 강변로 704,,37.0872735337,128.4866152711,131787,"레포츠,레포츠",,[]
,남한강 승마 클럽,충청북도 충주시 중앙탑면 북부로 2140,,37.0708358689,127.8550807709,3075194,"레포츠,레포츠",,[]
,남한강 자전거길,경기도 남양주시 와부읍 경강로926번길 80,,37.5496414597,127.2387644741,2605334,"레포츠,레포츠",,[]
,남한강수상스키장,경기도 양평군 옥천면 남한강변길 274-1,,37.5101858123,127.440033431,2758033,"레포츠,레포츠",,[]
,남해 노랑카라반 & 고카트,경상남도 남해군 이동면 신전리,,34.7694295489,127.9524179567,2819540,"레포츠,레포츠",,[]
,남해 힐링국민여가캠핑장,경상남도 남해군 성남로 79-14,,34.7780424478,127.9509678617,2909246,"레포츠,레포츠",,[]
,남해군요트학교,경상남도 남해군 삼동면 동부대로1030번길 42-26,,34.7937813616,128.0528363392,1008874,"레포츠,레포츠",,[]
,남해금산오토캠핑장,경상남도 남해군 남해대로796번길 54,,34.7351367144,127.9839021995,2909274,"레포츠,레포츠",,[]
,남해더왕글램핑장,경상남도 남해군 설천면 설천로 224-79,,34.884660319,127.9086299294,2754436,"레포츠,레포츠",,[]
,남해스포츠파크,경상남도 남해군 서면 스포츠파크길 15,,34.8063984218,127.8385936219,131734,"레포츠,레포츠",,[]
,남해초전마을캠핑장,경상남도 남해군 미조면 동부대로14번길 27-21,,34.7293826852,128.0343229478,2728561,"레포츠,레포츠",,[]
,남해카약체험센터,경상남도 남해군 남면 남면로1229번길 10-34,,34.7448168207,127.8610793434,2782839,"레포츠,레포츠",,[]
,낭도야영장,전라남도 여수시 여산길 150 여천낭도중학교,,34.6005580012,127.541547029,2909143,"레포츠,레포츠",,[]
,낭만에코파크,인천광역시 강화군 양도면 중앙로814번길 19-16,,37.7018981624,126.4283147267,2729260,"레포츠,레포츠",,[]
,낭만캠프,강원특별자치도 화천군 간동면 모현동로 185-41,,38.043158293,127.7993517398,2750088,"레포츠,레포츠",,[]
,낭추골 현장학습원 사계절썰매장,충청북도 청주시 상당구 낭성면 단재로 1890,,36.5978775694,127.6181514858,131801,"레포츠,레포츠",,[]
,낭추골캠핑장,충청북도 청주시 상당구 단재로 1890,,36.5984163811,127.6173126573,2907868,"레포츠,레포츠",,[]
,내곡낚시터,충청북도 음성군 금왕읍 호수마을길 78,,37.0169807354,127.5386330175,2770039,"레포츠,레포츠",,[]
,내를 건너서 숲으로 오토캠핑장,경상북도 청도군 청려로 3470,,35.6789655605,128.8410186269,2909151,"레포츠,레포츠",,[]
,내리계곡솔밭캠핑장,강원특별자치도 영월군 김삿갓면 내리계곡로 1039-18,,37.102258867,128.6828000473,2728546,"레포츠,레포츠",,[]
,내리금봉캠핑장,강원특별자치도 영월군 김삿갓면 내리계곡로 1146,,37.1087218063,128.6719452706,2757153,"레포츠,레포츠",,[]
,내리캠핑장,경기도 평택시 팽성읍 내리길 64-23,,36.975304238,127.0325742968,2792121,"레포츠,레포츠",,[]
,내린천 래프팅,강원특별자치도 인제군 인제읍 내린천로 6211,,38.0431160103,128.2067618712,131776,"레포츠,레포츠",,[]
,내린천 수변공원,강원특별자치도 인제군 인제읍 내린천로 5693,,38.0099454896,128.2392543756,2615452,"레포츠,레포츠",,[]
,내린천 짚트랙 휴레저,강원특별자치도 인제군 인제읍 내린천로 5693,,38.0099454896,128.2392543756,2384239,"레포츠,레포츠",,[]
,내린천솔밭힐링캠핑장,강원특별자치도 인제군 상남면 가산동길 25,,37.9104608189,128.2910971458,2761768,"레포츠,레포츠",,[]
