name,region,address_full,lat,lon,contentid,image_url,tags,checkin_time,checkout_time,room_count,parking,facilities
숨 펜션,순창군,전북특별자치도,35.5876365045,127.1041521266,2388419,,"관광,숙박",,,,,
이랑한옥스테이,순창군,전북특별자치도,35.5203671645,127.1511608028,2708320,,"관광,숙박",,,,,
필봉문화촌 취락원,순창군,전북특별자치도,35.5374125147,127.1546461651,1971844,,"관광,숙박",,,,,
강천각모텔,순창군,전북특별자치도,35.4086478499,127.0688154117,136962,,"관광,숙박",,,,,
맨하탄모텔,순창군,전북특별자치도,35.3667789074,127.14577078,1365755,,"관광,숙박",,,,,
