id,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,갤러리 피치,서울특별시 강남구 도산대로87길 25,,37.5263824203,127.0501323005,1005620,"문화시설,인문",,[]
,갤러리 현대,서울특별시 종로구 삼청로 14,,37.5773002409,126.9798039302,129917,"문화시설,인문",,[]
,갤러리JJ,서울특별시 강남구 압구정로30길 63 (신사동),,37.5232962909,127.0291676299,2642151,"문화시설,인문",,[]
,갤러리도스,서울특별시 종로구 삼청로7길 37 (팔판동),,37.5838105948,126.9797981916,3012741,"문화시설,인문",,[]
,갤러리도올,서울특별시 종로구 삼청로 87,,37.5832329183,126.9816702591,130613,"문화시설,인문",,[]
,갤러리미,서울특별시 강남구 압구정로 461 네이처 포엠,,37.5253102705,127.0472464824,129922,"문화시설,인문",,[]
,갤러리미르,서울특별시 종로구 율곡로1길 40 (사간동),,37.5776613265,126.9807316132,3056315,"문화시설,인문",,[]
,갤러리박영,경기도 파주시 회동길 37-9,,37.7058411153,126.6843189512,749479,"문화시설,인문",,[]
,갤러리이알디 부산,"부산광역시 해운대구 해운대해변로 302 (중동, 대림맨션)",,35.1610686425,129.1639936365,2834026,"문화시설,인문",,[]
,갤러리정,서울특별시 종로구 경희궁2길 12,,37.572872827,126.9713937114,745781,"문화시설,인문",,[]
,갤러리조선,서울특별시 종로구 북촌로5길 64,,37.5799332974,126.9814370406,130587,"문화시설,인문",,[]
,갤러리현,충청남도 천안시 동남구 봉정로 17-1 (봉명동),,36.8038481123,127.139041626,3334621,"문화시설,인문",,[]
,거가대교 홍보전시관,부산광역시 강서구 거가대로 2571 (천성동),,35.0229442663,128.8101226211,2714515,"문화시설,인문",,[]
,거북선전시관,경상남도 남해군 설천면 노량로183번길 27,,34.9422227371,127.8761062906,2761465,"문화시설,인문",,[]
,거제곤충생태박물관,경상남도 거제시 거제남서로 3577 거제시농업개발원,,34.8569114552,128.5803387153,3007790,"문화시설,인문",,[]
,거제문화예술회관,경상남도 거제시 장승로 145,,34.8671295553,128.7231565789,1749449,"문화시설,인문",,[]
,거제문화원,경상남도 거제시 능포로 7,,34.8701125536,128.723056508,129947,"문화시설,인문",,[]
,거제민속박물관,경상남도 거제시 대금산로 339-7 거제민속박물관,,34.9493834248,128.6775944607,1622150,"문화시설,인문",,[]
,거제박물관,경상남도 거제시 거제대로 3791,,34.8940508785,128.6861924097,129805,"문화시설,인문",,[]
,거제씨월드,경상남도 거제시 일운면 지세포해안로 15,,34.8358937646,128.7014926255,2001650,"문화시설,인문",,[]
,거제어촌민속전시관,경상남도 거제시 일운면 지세포해안로 41,,34.8337301246,128.7019093134,1622179,"문화시설,인문",,[]
,거제조선해양문화관,경상남도 거제시 일운면 지세포해안로 41,,34.8337301246,128.7019093134,2783983,"문화시설,인문",,[]
,거창근대의료박물관,경상남도 거창군 거창읍 시장1길 32,,35.6864616973,127.9120946443,2733126,"문화시설,인문",,[]
,거창문화센터,경상남도 거창군 거창읍 수남로 2181,,35.6734631366,127.9102618219,1750851,"문화시설,인문",,[]
,거창박물관,경상남도 거창군 거창읍 수남로 2181,,35.6734631366,127.9102618219,130084,"문화시설,인문",,[]
,거창사건역사교육관,경상남도 거창군 신원면 신차로 2924,,35.5557433836,127.9248970117,1576971,"문화시설,인문",,[]
,거창사과테마파크,경상남도 거창군 거창읍 거함대로 3372-60,,35.6740466091,127.9217607905,1798587,"문화시설,인문",,[]
,거창월성우주창의과학관,경상남도 거창군 덕유월성로 1312-96 거창군월성청소년수련원,,35.7625164353,127.7263062631,3000522,"문화시설,인문",,[]
,건강과 성 박물관(제주),제주특별자치도 서귀포시 안덕면 일주서로 1611,,33.2549657152,126.3459024043,130853,"문화시설,인문",,[]
,건국대학교 박물관,서울특별시 광진구 능동로 120,,37.5428781974,127.0763072274,129818,"문화시설,인문",,[]
,건국대학교 상허기념도서관,서울특별시 광진구 능동로 120 (화양동),,37.5416615911,127.0717965616,130232,"문화시설,인문",,[]
,결성농요농사박물관,충청남도 홍성군 결성면 구성남로 91,,36.53260512,126.5489604587,915371,"문화시설,인문",,[]
,겸재정선미술관,서울특별시 강서구 양천로47길 36,,37.5722816289,126.838472516,774675,"문화시설,인문",,[]
,경기대학교소성박물관,경기도 수원시 영통구 광교산로 154-42 (이의동),,37.3016554144,127.0337012377,130919,"문화시설,인문",,[]
,경기도교육청과천도서관,경기도 과천시 도서관길 36,,37.4323257114,126.996595385,130832,"문화시설,인문",,[]
,경기도교육청중앙도서관,경기도 수원시 장안구 조원로 18 (조원동),,37.2971862973,127.0230523298,130831,"문화시설,인문",,[]
,경기도국악당,경기도 용인시 기흥구 민속촌로 89 (보라동),,37.2595533889,127.1137673762,130546,"문화시설,인문",,[]
,경기도미술관,경기도 안산시 단원구 동산로 268 (초지동),,37.3260402758,126.8101236514,631278,"문화시설,인문",,[]
,경기도박물관,경기도 용인시 기흥구 상갈로 6 (상갈동),,37.2669663063,127.1074344094,130136,"문화시설,인문",,[]
,경기도어린이박물관,경기도 용인시 기흥구 상갈로 6 (상갈동),,37.2669663063,127.1074344094,1605877,"문화시설,인문",,[]
,경기도업사이클플라자,경기도 수원시 권선구 서둔로 166 (서둔동),,37.2665807612,126.9811903187,3081843,"문화시설,인문",,[]
,경기도자박물관,경기도 광주시 곤지암읍 경충대로 727,,37.3510216352,127.3266121626,130358,"문화시설,인문",,[]
,경기도해양수산자원연구소민물고기생태학습관,경기도 양평군 용문면 상광길 23-2,,37.5117531608,127.6384737204,3408892,"문화시설,인문",,[]
,경기도행정역사관,경기도 수원시 장안구 경수대로 1150 (파장동),,37.3135115827,126.9894215933,3427294,"문화시설,인문",,[]
,경기문화재단 아트홀(구 다산홀),경기도 수원시 팔달구 인계로 178 (인계동),,37.2659873802,127.0369269432,3084989,"문화시설,인문",,[]
,경기북부어린이박물관,경기도 동두천시 평화로2910번길 46 (상봉암동),,37.9447256442,127.0644662284,2493039,"문화시설,인문",,[]
,경기생활도자미술관,경기도 여주시 신륵사길 7 (천송동),,37.3001807187,127.6545006058,130360,"문화시설,인문",,[]
,경기성남교육도서관,경기도 성남시 수정구 공원로370번길 26,,37.4466323641,127.1500699157,130830,"문화시설,인문",,[]
,경기아트센터,경기도 수원시 팔달구 효원로307번길 20 (인계동),,37.2614073374,127.0359410498,130489,"문화시설,인문",,[]
,경기여고 경운박물관(서울),서울특별시 강남구 삼성로 29,,37.4867511901,127.0656764529,2552251,"문화시설,인문",,[]
,경남대학교 박물관,경상남도 창원시 마산합포구 경남대학로 7,,35.1801997533,128.5532630134,129821,"문화시설,인문",,[]
,경남도립미술관,경상남도 창원시 의창구 용지로 296 (퇴촌동),,35.2395039295,128.6908827248,1622590,"문화시설,인문",,[]
,경남도민의집,경상남도 창원시 성산구 외동반림로248번길 36 (용호동),,35.2371679301,128.6826140661,3070591,"문화시설,인문",,[]
,경남수학문화관,경상남도 창원시 성산구 창원천로196번길 48 (반지동),,35.240294936,128.659515999,3393164,"문화시설,인문",,[]
,경북 동해안 지질공원센터,경상북도 울진군 근남면 성류굴로 187,,36.960169159,129.380450469,3349647,"문화시설,인문",,[]
