id,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,까르띠에 롯데월드타워점,서울특별시 송파구 올림픽로 300,,37.5141653654,127.1040749597,2924459,"쇼핑,쇼핑",,[]
,까르띠에 신세계 강남점,서울특별시 서초구 신반포로 176,,37.5056062193,127.0035815712,2908498,"쇼핑,쇼핑",,[]
,까르띠에 신세계 센텀시티점,부산광역시 해운대구 센텀남대로 35 1층,,35.1688560217,129.129551973,2910170,"쇼핑,쇼핑",,[]
,까르띠에 현대 본점,서울특별시 강남구 압구정로 165,,37.5274180039,127.0274843337,2907750,"쇼핑,쇼핑",,[]
,까르띠에 현대 코엑스점,서울특별시 강남구 테헤란로 517,,37.5086679839,127.0597791462,2907778,"쇼핑,쇼핑",,[]
,까르띠에 현대 판교점,경기도 성남시 분당구 판교역로146번길 20,,37.3928462513,127.1121026653,2895198,"쇼핑,쇼핑",,[]
,까르벤정,서울특별시 관악구 봉천로 209 (봉천동),,37.4905482278,126.9249974851,3307330,"쇼핑,쇼핑",,[]
,까사미아 압구정,서울특별시 강남구 압구정로 102,,37.5224156676,127.01970185,2930943,"쇼핑,쇼핑",,[]
,까사블랑,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",,37.5089148857,126.8884169673,3306566,"쇼핑,쇼핑",,[]
,까스텔바작,서울특별시 관악구 봉천로 209 (봉천동),,37.4905482278,126.9249974851,3305367,"쇼핑,쇼핑",,[]
,까스텔바작,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",,37.5089148857,126.8884169673,3306859,"쇼핑,쇼핑",,[]
,까스텔바작,경기도 안양시 동안구 동안로 119 (호계동),,37.3893465617,126.9516812325,3307259,"쇼핑,쇼핑",,[]
,까스텔바작 모다아울렛 인천점,인천광역시 서구 북항로32번안길 50 (원창동),,37.5099716004,126.6477388876,3307050,"쇼핑,쇼핑",,[]
,까스텔바작(제주),제주특별자치도 제주시 노연로 104(연동),,33.4856619535,126.4913707011,2905172,"쇼핑,쇼핑",,[]
,꼬르넬리아니 신세계여주,경기도 여주시 명품로 360,,37.2413784084,127.6123672104,2910209,"쇼핑,쇼핑",,[]
,꼬르넬리아니 월드타워점,서울특별시 송파구 올림픽로 300¸ 4층,,37.5141653654,127.1040749597,2925580,"쇼핑,쇼핑",,[]
,꼴_전주점,전북특별자치도 전주시 완산구 은행로 21,,35.8181333687,127.1520363258,2930540,"쇼핑,쇼핑",,[]
,꼼데가르송,서울특별시 용산구 이태원로 261,,37.5381662846,127.0012614171,2929206,"쇼핑,쇼핑",,[]
,꼼데가르송컬렉션현대무역점,서울특별시 강남구 테헤란로 517 3층,,37.5086679839,127.0597791462,2918284,"쇼핑,쇼핑",,[]
,꼼빠냐,경기도 고양시 일산서구 중앙로1436,,37.6708604443,126.761049031,2924763,"쇼핑,쇼핑",,[]
,꼼빠니아,강원특별자치도 강릉시 중앙시장2길 9,,37.7522047211,128.8959889982,2905367,"쇼핑,쇼핑",,[]
,꼼빠니아 세이브존 광명점,경기도 광명시 철망산로 87 (철산동),,37.470355282,126.8775690394,3306331,"쇼핑,쇼핑",,[]
,꼼빠니아 현대동대문,서울특별시 중구 장충단로13길 20,,37.5687878415,127.0076821872,2906507,"쇼핑,쇼핑",,[]
,꼼빠니아뉴코아아울렛울산,울산광역시 남구 삼산로217,,35.5383322165,129.330871383,2916204,"쇼핑,쇼핑",,[]
,꾸씨꾸씨 뉴코아 산본점,경기도 군포시 번영로 504 (산본동),,37.3581581822,126.9331865653,3306471,"쇼핑,쇼핑",,[]
,꾸씨꾸씨 뉴코아 평촌,경기도 안양시 동안구 동안로 119 (호계동),,37.3893465617,126.9516812325,3305702,"쇼핑,쇼핑",,[]
,꾸즈,서울특별시 관악구 봉천로 209 (봉천동),,37.4905482278,126.9249974851,3307720,"쇼핑,쇼핑",,[]
,꾸즈 롯데팩토리가산,서울특별시 금천구 벚꽃로278,,37.4795432303,126.8846459143,2903017,"쇼핑,쇼핑",,[]
,꿈꾸는 성형외과의원,서울특별시 강남구 강남대로 422 (역삼동),,37.5004461278,127.0269990301,3307111,"쇼핑,쇼핑",,[]
,끄레아또레 뉴코아 평촌,경기도 안양시 동안구 동안로 119 (호계동),,37.3893465617,126.9516812325,3305569,"쇼핑,쇼핑",,[]
,끌린느 뉴코아 평촌,경기도 안양시 동안구 동안로 119 (호계동),,37.3893465617,126.9516812325,3306896,"쇼핑,쇼핑",,[]
,나그놀스트릿 대구동성로,대구광역시 중구 동성로2길 50-14,,35.8678952605,128.5974236697,2911609,"쇼핑,쇼핑",,[]
,나나 성형외과의원,서울특별시 강남구 강남대로 492 (논현동),,37.50625929,127.024129682,3305788,"쇼핑,쇼핑",,[]
,나르지오 워킹화 원주,강원특별자치도 원주시 원일로 128 (중앙동),,37.350805293,127.9481170689,3305421,"쇼핑,쇼핑",,[]
,나르지오 원주점,강원특별자치도 원주시 원일로 128,,37.350805293,127.9481170689,3307739,"쇼핑,쇼핑",,[]
,나를위한 산부인과의원,서울특별시 강남구 강남대로 364 (역삼동),,37.4956022866,127.0293100678,3305926,"쇼핑,쇼핑",,[]
,나무그림,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",,37.5089148857,126.8884169673,3305294,"쇼핑,쇼핑",,[]
,나무다움 타임스퀘어,서울특별시 영등포구 영중로 15,,37.5178335971,126.905381837,2917388,"쇼핑,쇼핑",,[]
,나스,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",,37.5089148857,126.8884169673,3306489,"쇼핑,쇼핑",,[]
,나우워치 에비뉴엘잠실,서울특별시 송파구 올림픽로 300,,37.5141653654,127.1040749597,2914769,"쇼핑,쇼핑",,[]
,나이스웨더마켓,서울특별시 강남구 강남대로162길 35 (신사동),,37.520821435,127.0211906486,3305952,"쇼핑,쇼핑",,[]
,나이스클랍,경기도 안양시 동안구 시민대로180,,37.3900381258,126.950436882,2930305,"쇼핑,쇼핑",,[]
,나이스클랍 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),,37.6413416033,127.0679274101,3306042,"쇼핑,쇼핑",,[]
,나이스클랍_롯데(아)가산점,서울특별시 금천구 벚꽃로 278 SJ테크노빌,,37.4795432303,126.8846459143,2894100,"쇼핑,쇼핑",,[]
,나이스클랍_롯데(아)기흥점,경기도 용인시 기흥구 신고매로 124(고매동),,37.2254213563,127.1209287945,3306781,"쇼핑,쇼핑",,[]
,나이스클랍_롯데(아)김해점,"경상남도 김해시 장유로 469, 1층 (신문동)",,35.185101457,128.8296220926,2905360,"쇼핑,쇼핑",,[]
,나이스클랍_롯데(아)남악점,전라남도 무안군 삼향읍 남악로162번길 80,,34.802145076,126.4641006281,2894150,"쇼핑,쇼핑",,[]
,나이스클랍_롯데(아)서울역점,서울특별시 중구 한강대로 405 (봉래동2가),,37.5545416306,126.9717664185,2894099,"쇼핑,쇼핑",,[]
,나이스클랍_롯데(아)이천점,"경기도 이천시 호법면 프리미엄아울렛로 177-74, 1층",,37.2422772151,127.400044712,2894101,"쇼핑,쇼핑",,[]
,나이스클랍_롯데몰 동부산점,"부산광역시 기장군 기장읍 기장해안로 147, 1층",,35.1922521684,129.2128079785,2894108,"쇼핑,쇼핑",,[]
,나이스클랍_현대(아)송도점,인천광역시 연수구 송도국제대로 123(송도동),,37.3828032236,126.6579998144,2894114,"쇼핑,쇼핑",,[]
,나이스클랍_현대(아)송파점,서울특별시 송파구 충민로 66(문정동),,37.4776672007,127.1249768726,2894291,"쇼핑,쇼핑",,[]
,나이스필 롯데안산,경기도 안산시 단원구 고잔1길 12,,37.3180555223,126.8345133215,2924671,"쇼핑,쇼핑",,[]
,나이키,경기도 이천시 호법면 프리미엄아울렛로 177-74 롯데프리미엄아울렛,,37.2422772151,127.400044712,2927204,"쇼핑,쇼핑",,[]
,나이키,서울특별시 금천구 디지털로 185 (가산동),,37.4782600918,126.8872262708,3306172,"쇼핑,쇼핑",,[]
,나이키,서울특별시 성북구 동소문로 315 (길음동),,37.6084530555,127.0287930253,3306686,"쇼핑,쇼핑",,[]
,나이키,서울특별시 영등포구 영중로 9 (영등포동4가),,37.5172308925,126.9055901684,3307169,"쇼핑,쇼핑",,[]
,나이키 광복,부산광역시 중구 광복로 82-1,,35.0983482597,129.0339233299,2905827,"쇼핑,쇼핑",,[]
,나이키 구미중앙,경상북도 구미시 구미중앙로 82-1,,36.1287024463,128.3315037788,2909302,"쇼핑,쇼핑",,[]
,나이키 노원점,서울특별시 노원구 동일로 1414 8층,,37.6553315254,127.0614081608,2903230,"쇼핑,쇼핑",,[]
,나이키 대구,대구광역시 동구 팔공로49길 16,,35.9215899181,128.6373908727,2931506,"쇼핑,쇼핑",,[]
,나이키 대전은행,대전광역시 중구 중앙로 163,,36.3295993174,127.4275036829,2909037,"쇼핑,쇼핑",,[]
,나이키 두타,서울특별시 중구 장충단로 275,,37.5689100708,127.0088293006,2930973,"쇼핑,쇼핑",,[]
,나이키 롯데강남,"서울특별시 강남구 도곡로 401, 7층(대치동, 롯데백화점)",,37.4967859168,127.0534550587,2910381,"쇼핑,쇼핑",,[]
,나이키 롯데관악,"서울특별시 관악구 봉천로 209,5층(봉천동, 롯데백화점)",,37.4905482278,126.9249974851,2909240,"쇼핑,쇼핑",,[]
,나이키 롯데광교,경기도 수원시 영통구 도청로 10 (이의동),,37.2860687197,127.0554913633,2911813,"쇼핑,쇼핑",,[]
,나이키 롯데광명,"경기도 광명시 일직로17(일직동,3층)",,37.4232469761,126.8839475563,2912290,"쇼핑,쇼핑",,[]
,나이키 롯데광주,"광주광역시 동구 독립로 268, 5층",,35.1545961328,126.9121968102,2916133,"쇼핑,쇼핑",,[]
,나이키 롯데기흥,경기도 용인시 기흥구 신고매로 124,,37.2254213563,127.1209287945,2903004,"쇼핑,쇼핑",,[]
,나이키 롯데김포,서울특별시 강서구 하늘길 38,,37.5652540347,126.8029148466,2930446,"쇼핑,쇼핑",,[]
,나이키 롯데김해,경상남도 김해시 장유로 469 (신문동) 롯데아울렛 김해,,35.185101457,128.8296220926,2902487,"쇼핑,쇼핑",,[]
,나이키 롯데동래,부산광역시 동래구 중앙대로 1393 (온천동) 롯데백화점 5층,,35.2117474758,129.0775081019,2928840,"쇼핑,쇼핑",,[]
,나이키 롯데동부산,부산광역시 기장군 기장해안로 147,,35.1922521684,129.2128079785,2930306,"쇼핑,쇼핑",,[]
,나이키 롯데몰수지,"경기도 용인시 수지구 성복2로 10, 2층 (성복동, 롯데몰수지점)",,37.3113357268,127.0827909549,2907028,"쇼핑,쇼핑",,[]
,나이키 롯데몰은평점,서울특별시 은평구 통일로 1050 롯데몰 은평점,,37.6375893423,126.9179162,2912516,"쇼핑,쇼핑",,[]
,나이키 롯데부산,부산광역시 부산진구 가야대로 772 (부전동) 롯데백화점 5층,,35.1573337296,129.0559892441,2912477,"쇼핑,쇼핑",,[]
,나이키 롯데부여,충청남도 부여군 규암면 백제문로 387 롯데프리미엄아울렛 1층,,36.307259306,126.9019791164,2915377,"쇼핑,쇼핑",,[]
,나이키 롯데서울역,서울특별시 중구 한강대로 405,,37.5545416306,126.9717664185,2906408,"쇼핑,쇼핑",,[]
,나이키 롯데안산,"경기도 안산시 단원구 고잔1길 12 (고잔동, 롯데백화점)",,37.3180555223,126.8345133215,2912567,"쇼핑,쇼핑",,[]
,나이키 롯데월드몰,"서울특별시 송파구 올림픽로 300(신천동, 롯데월드몰 3층)",,37.5141653654,127.1040749597,2902411,"쇼핑,쇼핑",,[]
,나이키 롯데이천,경기도 이천시 호법면 프리미엄아울렛로 177-74 롯데프리미엄아울렛,,37.2422772151,127.400044712,2930701,"쇼핑,쇼핑",,[]
,나이키 롯데잠실,"서울특별시 송파구 올림픽로 240, 7층(잠실동, 롯데백화점)",,37.5123821225,127.0976311526,2904754,"쇼핑,쇼핑",,[]
,나이키 롯데중동,경기도 부천시 원미구 길주로 300,,37.5025941622,126.7753246763,2909062,"쇼핑,쇼핑",,[]
,나이키 롯데청주,"충청북도 청주시 흥덕구 2순환로 1004, 3층",,36.6452213854,127.4216622387,2931387,"쇼핑,쇼핑",,[]
,나이키 롯데평촌,경기도 안양시 동안구 시민대로 180 (호계동) 롯데백화점 5층,,37.3900381258,126.950436882,2911846,"쇼핑,쇼핑",,[]
,나이키 모다몰인천,"인천광역시 서구 북항로32번안길 50(원창동,모다아울렛)",,37.5099716004,126.6477388876,2931350,"쇼핑,쇼핑",,[]
,나이키 문정,"서울특별시 송파구 동남로 127, 1층(가락동, 성화빌딩)",,37.4912156274,127.1249431571,2914845,"쇼핑,쇼핑",,[]
,나이키 스퀘어원점,인천광역시 연수구 청능대로 210,,37.4060509763,126.6836357236,2916068,"쇼핑,쇼핑",,[]
,나이키 스타시티점,서울특별시 광진구 능동로 92 8층,,37.5390535504,127.0712300203,2930436,"쇼핑,쇼핑",,[]
,나이키 스타필드고양,경기도 고양시 덕양구 고양대로 1955 (동산동),,37.6470294966,126.8947930433,2918734,"쇼핑,쇼핑",,[]
,나이키 스타필드부천,"경기도 부천시 옥길로 1, 3F층 3170호 (옥길동, 스타필드시티부천)",,37.4615273969,126.8139278618,2930849,"쇼핑,쇼핑",,[]
,나이키 스타필드위례,경기도 하남시 위례대로 200,,37.4801895523,127.1484191135,2928518,"쇼핑,쇼핑",,[]
,나이키 신세계부산,부산광역시 기장군 장안읍 정관로 1133 부산프리미엄아울렛,,35.3238517233,129.2349940728,2922879,"쇼핑,쇼핑",,[]
,나이키 신세계센텀,부산광역시 해운대구 센텀남대로 35,,35.1688560217,129.129551973,2914151,"쇼핑,쇼핑",,[]
,나이키 신세계시흥,"경기도 시흥시 서해안로 699, 1400호 정왕동 (시흥 신세계 프리미엄아울렛)",,37.3801938341,126.7383981191,2918512,"쇼핑,쇼핑",,[]
,나이키 신세계여주,경기도 여주시 명품로 360 (상거동) 여주프리미엄아울렛,,37.2413784084,127.6123672104,2930809,"쇼핑,쇼핑",,[]
,나이키 신세계파주,경기도 파주시 필승로 200,,37.7694061453,126.6965243749,2930937,"쇼핑,쇼핑",,[]
,나이키 압구정로데오,서울특별시 강남구 선릉로 831,,37.5263850138,127.0398971213,2911396,"쇼핑,쇼핑",,[]
,나이키 올림픽,"서울특별시 강동구 양재대로 1329(성내동, 서경빌딩 1층)",,37.5252562993,127.1348440671,2931382,"쇼핑,쇼핑",,[]
,나이키 용산아이파크,"서울특별시 용산구 한강대로23길 55, 6층(한강로3가, 아이파크몰)",,37.5298249324,126.9647566449,2902648,"쇼핑,쇼핑",,[]
,나이키 원주타운,강원특별자치도 원주시 원일로 70,,37.3481501054,127.9513751857,2928147,"쇼핑,쇼핑",,[]
,나이키 원주프리미엄,강원특별자치도 원주시 서원대로 500,,37.32523621,127.9580974697,2925548,"쇼핑,쇼핑",,[]
,나이키 제이에이치타운,서울특별시 용산구 이태원로 163(이태원동),,37.5346276439,126.9921706782,2906141,"쇼핑,쇼핑",,[]
,나이키 제주칠성,제주특별자치도 제주시 칠성로길 26,,33.5142871072,126.525575412,2924345,"쇼핑,쇼핑",,[]
,나이키 조던홍대,서울특별시 마포구 양화로 161(동교동),,37.5569904784,126.9233290975,2905705,"쇼핑,쇼핑",,[]
,나이키 충주,충청북도 충주시 성서7길 32,,36.972248629,127.931765591,2925614,"쇼핑,쇼핑",,[]
,나이키 타임스퀘어,서울특별시 영등포구 영중로 15 (영등포동4가) 타임스퀘어 3층,,37.5178335971,126.905381837,2906470,"쇼핑,쇼핑",,[]
,나이키 평택중앙,경기도 평택시 평택로 56,,36.9923198984,127.0864522907,2908821,"쇼핑,쇼핑",,[]
,나이키 현대김포직영,경기도 김포시 아라육로152번길 100,,37.5972888829,126.7852461144,2905502,"쇼핑,쇼핑",,[]
,나이키 현대송도,"인천광역시 연수구 송도국제대로 123, 1층 121호",,37.3828032236,126.6579998144,2901193,"쇼핑,쇼핑",,[]
,나이키_신포본점,인천광역시 중구 내동 97-1,,37.4721061733,126.6259530397,2900108,"쇼핑,쇼핑",,[]
,나이키_춘천점,강원특별자치도 춘천시 명동길 13 (조양동),,37.8792982447,127.7272798634,2894616,"쇼핑,쇼핑",,[]
,나이키골프,경기도 안양시 동안구 시민대로180,,37.3900381258,126.950436882,2929745,"쇼핑,쇼핑",,[]
,나이키골프,서울특별시 성북구 동소문로 315 (길음동),,37.6084530555,127.0287930253,3306183,"쇼핑,쇼핑",,[]
,나이키골프 롯데광명,경기도 광명시 일직로 17,,37.4232469761,126.8839475563,2916118,"쇼핑,쇼핑",,[]
,나이키골프 신세계여주,경기도 여주시 명품로 360,,37.2413784084,127.6123672104,2904075,"쇼핑,쇼핑",,[]
,나이키골프 제주연동,"제주특별자치도 제주시 신대로 136, 104호",,33.4851037568,126.4960453079,2910064,"쇼핑,쇼핑",,[]
,나이키골프 현대가든파이브,"서울특별시 송파구 충민로 66,4층(문정동, 가든파이브 현대아울렛테크노관)",,37.4776672007,127.1249768726,2928122,"쇼핑,쇼핑",,[]
,나이키골프 현대송도,"인천광역시 연수구 송도국제대로 123, 2층 219호",,37.3828032236,126.6579998144,2914157,"쇼핑,쇼핑",,[]
,나이키서귀포점,제주특별자치도 서귀포시 이중섭로 3 1층,,33.2478032878,126.5644225043,2905453,"쇼핑,쇼핑",,[]
,나이키스윔,서울특별시 영등포구 영중로 9 (영등포동4가),,37.5172308925,126.9055901684,3306280,"쇼핑,쇼핑",,[]
,나이키스포츠신제주대리점,제주특별자치도 제주시 신광로 63(연동),,33.4865201736,126.4902207818,2893984,"쇼핑,쇼핑",,[]
,나이키칠성점,제주특별자치도 제주시 칠성로길26,,33.5142871072,126.525575412,2905446,"쇼핑,쇼핑",,[]
,나이키타운 동성로,대구광역시 중구 동성로6길 2-7,,35.868756242,128.5957071302,2914165,"쇼핑,쇼핑",,[]
,나이프갤러리,서울특별시 종로구 인사동9길 7 (관훈동),,37.5737313,126.984750803,969803,"쇼핑,쇼핑",,[]
,나인,서울특별시 강북구 도봉로 62 (미아동),,37.6146468109,127.0305315802,3306018,"쇼핑,쇼핑",,[]
,나인 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),,37.5012129024,126.8827871414,3305936,"쇼핑,쇼핑",,[]
,나인(엔터식스 강남),서울특별시 서초구 신반포로 176,,37.5056062193,127.0035815712,2910586,"쇼핑,쇼핑",,[]
,나주목물 (나주반장 김춘식),전라남도 나주시 죽림길 27 (죽림동),,35.0282850319,126.725641444,132436,"쇼핑,쇼핑",,[]
,나주목사고을시장,전라남도 나주시 청동길 14,,35.0363285377,126.723766411,1976875,"쇼핑,쇼핑",,[]
,"나주장(성북장) (4, 9일)",전라남도 나주시 성북동,,35.0363757316,126.722416529,523985,"쇼핑,쇼핑",,[]
,낙원 악기상가,서울특별시 종로구 삼일대로 428,,37.5727564697,126.9878811011,132226,"쇼핑,쇼핑",,[]
,난닝구,서울특별시 강북구 도봉로 62 (미아동),,37.6146468109,127.0305315802,3306586,"쇼핑,쇼핑",,[]
,난닝구,서울특별시 관악구 봉천로 209 (봉천동),,37.4905482278,126.9249974851,3306636,"쇼핑,쇼핑",,[]
,난닝구 롯데월드몰점,"서울특별시 송파구 올림픽로240, 5층",,37.5123821225,127.0976311526,2894648,"쇼핑,쇼핑",,[]
,난닝구 롯데평촌지점,경기도 안양시 동안구 시민대로180 2층,,37.3900381258,126.950436882,2914240,"쇼핑,쇼핑",,[]
,난닝구9,경기도 고양시 덕양구 스타필드,,37.6470294966,126.8947930433,2927213,"쇼핑,쇼핑",,[]
,난닝구_롯데광복점,부산광역시 중구 중앙대로 2(중앙동7가),,35.0983538674,129.0367814147,2899905,"쇼핑,쇼핑",,[]
,난닝구_롯데동부산점,부산광역시 기장군 기장해안로 147,,35.1922521684,129.2128079785,2900144,"쇼핑,쇼핑",,[]
,난닝구_스타필드하남점,경기도 하남시 미사대로 750 스타필드 하남 1층,,37.5454888917,127.2237576241,2894014,"쇼핑,쇼핑",,[]
,난닝구_타임스퀘어점,서울특별시 영등포구 영중로 15,,37.5178335971,126.905381837,2904658,"쇼핑,쇼핑",,[]
,남광시장,"부산광역시 남구 홍곡로 360 (대연동, 대연파크푸르지오)",,35.1239630773,129.0891039432,2788359,"쇼핑,쇼핑",,[]
,남광주시장,광주광역시 동구 제봉로17번길 18-6 (학동),,35.1392924496,126.9207381058,2565937,"쇼핑,쇼핑",,[]
,남구로시장,서울특별시 구로구 구로동로26길 54,,37.4897143032,126.8864593522,2591755,"쇼핑,쇼핑",,[]
,남녀공학 부산서면,"부산광역시 부산진구 중앙대로702번길 43, 1층",,35.1557201236,129.0615138074,2929859,"쇼핑,쇼핑",,[]
,남대문 메사 (MESA),서울특별시 중구 남대문시장10길 2 MESA,,37.5604271986,126.9796155373,132557,"쇼핑,쇼핑",,[]
,남대문 문구상가,서울특별시 중구 남대문로 6-2,,37.5603577058,126.9764713804,985961,"쇼핑,쇼핑",,[]
,남대문 본동의류상가,서울특별시 중구 남대문시장2길 3-2,,37.559807772,126.9765936077,986011,"쇼핑,쇼핑",,[]
,남대문 안경상가,서울특별시 중구 남창동,,37.5594522508,126.9762158742,132213,"쇼핑,쇼핑",,[]
,남대문 액세사리상가,서울특별시 중구 남대문시장4길 21,,37.5591939725,126.9776157542,132211,"쇼핑,쇼핑",,[]
,남대문 종합상가,서울특별시 중구 남대문시장4길 21,,37.5592134153,126.9776518607,1013076,"쇼핑,쇼핑",,[]
,남대문 중앙상가,서울특별시 중구 남대문시장4길 21,,37.5591939725,126.9776157542,986038,"쇼핑,쇼핑",,[]
,남대문대호안경,서울특별시 중구 남대문시장4길 32,,37.5588023412,126.977046373,3306737,"쇼핑,쇼핑",,[]
,남대문시장,서울특별시 중구 남대문시장4길 21,,37.5592467455,126.9776796357,132180,"쇼핑,쇼핑",,[]
,남대문인삼시장,서울특별시 중구 남대문시장길 25-8 (남대문로4가),,37.5605299268,126.977504615,132225,"쇼핑,쇼핑",,[]
,남도상회,전라남도 광양시 중마청룡길 12,,34.9406670431,127.6989524089,2717546,"쇼핑,쇼핑",,[]
,"남리장 (3, 8일)",전라남도 해남군 황산면 시등로 111-11,,34.575328398,126.4325310776,132091,"쇼핑,쇼핑",,[]
,남목시장,울산광역시 동구 남목17길 9,,35.5427390973,129.4273767314,1624161,"쇼핑,쇼핑",,[]
,남문로데오시장,경기도 수원시 팔달구 행궁로 88 (교동),,37.2747526512,127.0155897457,2753679,"쇼핑,쇼핑",,[]
,남문시장,대구광역시 중구 명륜로 70,,35.8610987071,128.5919937818,2766903,"쇼핑,쇼핑",,[]
,남부시장 청년몰,전북특별자치도 전주시 완산구 풍남문2길 53,,35.8131060661,127.1464397326,2774073,"쇼핑,쇼핑",,[]
,남사화훼집하장,경기도 용인시 처인구 남사읍 천덕산로 304,,37.104046772,127.136100256,2759937,"쇼핑,쇼핑",,[]
,남산시장 / 남산새벽시장,부산광역시 금정구 금강로 700,,35.2698995092,129.08932214,2788830,"쇼핑,쇼핑",,[]
,남성사계시장,서울특별시 동작구 동작대로29길 47 (사당동),,37.4883938957,126.979403703,2743745,"쇼핑,쇼핑",,[]
,남시안경,서울특별시 중구 남대문로 8-3 (남대문로4가),,37.5605132487,126.9767796814,3306605,"쇼핑,쇼핑",,[]
,남악시장,전라남도 무안군 삼향읍 남악5로52번길 13-7,,34.8103692926,126.4728107716,2758168,"쇼핑,쇼핑",,[]
,남양시장,경기도 화성시 남양읍 남양리 1165-36,,37.2091761558,126.8166235196,2733829,"쇼핑,쇼핑",,[]
,남원 목기공예사,전북특별자치도 남원시 요천로 1357 (조산동),,35.3980792677,127.3718555359,132464,"쇼핑,쇼핑",,[]
,남원 목기사업협동조합 판매장,전북특별자치도 남원시 목공예길 27,,35.3902138576,127.3930372009,132442,"쇼핑,쇼핑",,[]
,남원 목운공예사,전북특별자치도 남원시 요천로 1230-9,,35.3952015807,127.3583290283,1342613,"쇼핑,쇼핑",,[]
,남원 용남시장,전북특별자치도 남원시 의총로 78,,35.4077365919,127.3766604172,132304,"쇼핑,쇼핑",,[]
,남원 터미널시장,전북특별자치도 남원시 봉당길 8,,35.4118029181,127.383518039,132769,"쇼핑,쇼핑",,[]
,남원인월시장,전북특별자치도 남원시 인월면 인월로 65-3,,35.4615261085,127.602105766,132305,"쇼핑,쇼핑",,[]
,"남원장 / 남원공설시장 (4, 9일)",전북특별자치도 남원시 의총로 51,,35.4046035997,127.3758938988,132043,"쇼핑,쇼핑",,[]
,남창옹기종기시장,울산광역시 울주군 온양읍 남창장터길 24,,35.4167838552,129.282751212,2775509,"쇼핑,쇼핑",,[]
,"남창장 (2, 7일)",전라남도 해남군 북평면 달량진길 52-10,,34.4042535393,126.6270624955,132092,"쇼핑,쇼핑",,[]
,남천 해변시장,부산광역시 수영구 광안해변로15번길 77,,35.1392728438,129.1090851202,1303784,"쇼핑,쇼핑",,[]
,남촌농산물도매시장,인천광역시 남동구 비류대로 763,,37.4230135476,126.7205457777,2766281,"쇼핑,쇼핑",,[]
,"남평장 (1, 6일)",전라남도 나주시 남평읍 지석로 21,,35.0456544424,126.8405197515,132167,"쇼핑,쇼핑",,[]
,남평화상가,서울특별시 중구 장충단로 282-10,,37.5692045173,127.0108818839,2761466,"쇼핑,쇼핑",,[]
,남포동 지하도상가,부산광역시 중구 구덕로 지하 44,,35.0980149031,129.0306458464,132187,"쇼핑,쇼핑",,[]
,남포동건어물도매시장,부산광역시 중구 용미길8번길 4-1,,35.097345605,129.034523305,986063,"쇼핑,쇼핑",,[]
,남항시장,부산광역시 영도구 절영로49번길 73-5,,35.0889216911,129.0422784164,1942298,"쇼핑,쇼핑",,[]
,남해 특산물지족판매장,경상남도 남해군 삼동면 삼이로 47-4,,34.8276265652,127.9954988061,1343468,"쇼핑,쇼핑",,[]
,"남해장 (2, 7일)",경상남도 남해군 남해읍 화전로 110,,34.8411593887,127.8943517429,132127,"쇼핑,쇼핑",,[]
,남해전통시장,경상남도 남해군 남해읍 화전로 110,,34.8401845008,127.8945045321,2755359,"쇼핑,쇼핑",,[]
,내덕 자연시장,충청북도 청주시 청원구 내덕동,,36.6623483959,127.4885168774,2769553,"쇼핑,쇼핑",,[]
,내서농산물도매시장,경상남도 창원시 마산회원구 내서읍 유통단지로 33,,35.2554822066,128.5113729859,2783868,"쇼핑,쇼핑",,[]
,내셔널지오그래픽,서울특별시 서대문구 신촌로83,,37.5561435782,126.9358252045,2927067,"쇼핑,쇼핑",,[]
,내셔널지오그래픽 두타,서울특별시 중구 장충단로 275 두산타워 b1층 05호,,37.5689100708,127.0088293006,2904771,"쇼핑,쇼핑",,[]
,내셔널지오그래픽 롯데기흥,경기도 용인시 기흥구 신고매로 124,,37.2254213563,127.1209287945,2931803,"쇼핑,쇼핑",,[]
,내셔널지오그래픽 스타필드고양,"경기도 고양시 덕양구 고양대로 1955, 1253호(동산동, 스타필드 고양)",,37.6470294966,126.8947930433,2923398,"쇼핑,쇼핑",,[]
,내셔널지오그래픽 스타필드코엑스,"서울특별시 강남구 봉은사로 524, C114호 (삼성동)",,37.5129952125,127.0571487082,2929487,"쇼핑,쇼핑",,[]
,내셔널지오그래픽 스타필드하남,경기도 하남시 미사대로 750,,37.5454888917,127.2237576241,2923730,"쇼핑,쇼핑",,[]
,내셔널지오그래픽 신세계파주,"경기도 파주시 탄현면 필승로 200, 405호(파주프리미엄아울렛)",,37.7694061453,126.6965243749,2906644,"쇼핑,쇼핑",,[]
,내셔널지오그래픽 키즈,경기도 안산시 단원구 고잔1길 12,,37.3180555223,126.8345133215,2924692,"쇼핑,쇼핑",,[]
,내셔널지오그래픽 현대가산,"서울특별시 금천구 디지털로10길 9, 4층 (가산동,현대시티아울렛 가산점)",,37.4776713039,126.8890705637,2907326,"쇼핑,쇼핑",,[]
